N,age,FeH,Mini,Mf,logL,logT,logg,phase,G_EDR3,GBP_EDR3,GRP_EDR3,age_WD,disk_label
3.415234983460099e-08,9.6375,0.03852951115165981,4.32335,0.926,-4.40497,3.6909,3.19655,10.0,15.73921,16.22543,15.09195,9.5,1
2.6916004130424534e-08,9.6375,0.03852951115165981,4.34731,0.928,-4.40646,3.69104,3.19606,10.0,15.74268,16.22857,15.09571,9.5,1
3.3148128487160175e-08,9.6375,0.03852951115165981,4.37126,0.93,-4.40793,3.69118,3.19557,10.0,15.74612,16.23169,15.09945,9.5,1
3.260736893481452e-08,9.6375,0.03852951115165981,4.39521,0.932,-4.40942,3.69132,3.19508,10.0,15.74959,16.23482,15.1032,9.5,1
3.2078427124340974e-08,9.6375,0.03852951115165981,4.41916,0.934,-4.41091,3.69147,3.19457,10.0,15.75309,16.23799,15.10699,9.5,1
3.156098004817116e-08,9.6375,0.03852951115165981,4.44311,0.936,-4.4124,3.69161,3.19408,10.0,15.75657,16.24114,15.11077,9.5,1
2.488374688868147e-08,9.6375,0.03852951115165981,4.46707,0.938,-4.41391,3.69175,3.19356,10.0,15.76011,16.24436,15.11459,9.5,1
3.065755127410112e-08,9.6375,0.03852951115165981,4.49102,0.94,-4.41542,3.69189,3.19305,10.0,15.76364,16.24756,15.11841,9.5,1
3.017065956466347e-08,9.6375,0.03852951115165981,4.51497,0.942,-4.41695,3.69203,3.19252,10.0,15.76723,16.25083,15.12228,9.5,1
2.9694128271793856e-08,9.6375,0.03852951115165981,4.53892,0.944,-4.41849,3.69216,3.19199,10.0,15.77084,16.25412,15.12616,9.5,1
2.341898601391357e-08,9.6375,0.03852951115165981,4.56287,0.946,-4.42004,3.6923,3.19146,10.0,15.77448,16.25744,15.13007,9.5,1
2.88616055866948e-08,9.6375,0.03852951115165981,4.58683,0.948,-4.42159,3.69244,3.19091,10.0,15.77813,16.26078,15.134,9.5,1
2.841264427593075e-08,9.6375,0.03852951115165981,4.61078,0.95,-4.42316,3.69257,3.19036,10.0,15.78184,16.26418,15.13797,9.5,1
2.797304124858157e-08,9.6375,0.03852951115165981,4.63473,0.952,-4.42657,3.69225,3.18799,10.0,15.79056,16.27371,15.14603,9.525,1
2.7542552474409843e-08,9.6375,0.03852951115165981,4.65868,0.954,-4.42819,3.69237,3.1874,10.0,15.79436,16.27722,15.15009,9.525,1
2.1730063731076023e-08,9.6375,0.03852951115165981,4.68263,0.956,-4.42982,3.69249,3.1868,10.0,15.79824,16.28081,15.15421,9.525,1
2.6789890696907327e-08,9.6375,0.03852951115165981,4.70659,0.958,-4.43147,3.69261,3.18619,10.0,15.80214,16.28443,15.15835,9.525,1
2.6383687452843966e-08,9.6375,0.03852951115165981,4.73054,0.96,-4.43314,3.69273,3.18555,10.0,15.80612,16.28815,15.16256,9.525,1
2.5985738384125098e-08,9.6375,0.03852951115165981,4.75449,0.962,-4.43483,3.69284,3.18491,10.0,15.81014,16.2919,15.1668,9.525,1
2.5595833634214665e-08,9.6375,0.03852951115165981,4.77844,0.964,-4.43654,3.69295,3.18425,10.0,15.81421,16.29571,15.17109,9.525,1
2.0201211221378742e-08,9.6375,0.03852951115165981,4.8024,0.966,-4.43827,3.69306,3.18357,10.0,15.81834,16.29959,15.17543,9.525,1
2.491363126329886e-08,9.6375,0.03852951115165981,4.82635,0.968,-4.44004,3.69316,3.18287,10.0,15.82255,16.30358,15.17985,9.525,1
2.4545187743496493e-08,9.6375,0.03852951115165981,4.8503,0.97,-4.44182,3.69326,3.18216,10.0,15.82682,16.30762,15.18431,9.525,1
2.4184047517655158e-08,9.6375,0.03852951115165981,4.87425,0.972,-4.44363,3.69335,3.18143,10.0,15.83115,16.31173,15.18882,9.525,1
2.3830029434726066e-08,9.6375,0.03852951115165981,4.8982,0.974,-4.44546,3.69344,3.18067,10.0,15.83557,16.31594,15.19341,9.525,1
1.8813804266438696e-08,9.6375,0.03852951115165981,4.92216,0.976,-4.44733,3.69352,3.1799,10.0,15.84005,16.32023,15.19805,9.525,1
2.3210186970071776e-08,9.6375,0.03852951115165981,4.94611,0.978,-4.44923,3.6936,3.17909,10.0,15.84464,16.32464,15.20278,9.525,1
2.287519230515762e-08,9.6375,0.03852951115165981,4.97006,0.98,-4.45115,3.69367,3.17828,10.0,15.84927,16.3291,15.20756,9.525,1
2.254667897604002e-08,9.6375,0.03852951115165981,4.99401,0.982,-4.45311,3.69374,3.17742,10.0,15.85403,16.33372,15.21244,9.525,1
1.7805068737540957e-08,9.6375,0.03852951115165981,5.01796,0.984,-4.45511,3.6938,3.17654,10.0,15.85886,16.33841,15.21738,9.525,1
2.197118992777744e-08,9.6375,0.03852951115165981,5.04192,0.986,-4.45909,3.69337,3.17371,10.0,15.86908,16.34971,15.22672,9.55,1
2.1660003892055694e-08,9.6375,0.03852951115165981,5.06587,0.988,-4.46116,3.69341,3.17277,10.0,15.87413,16.35465,15.23185,9.55,1
2.135472659131157e-08,9.6375,0.03852951115165981,5.08982,0.99,-4.46326,3.69345,3.17182,10.0,15.87924,16.35968,15.23703,9.55,1
2.1055217603112746e-08,9.6375,0.03852951115165981,5.11377,0.992,-4.4654,3.69349,3.17083,10.0,15.88446,16.36483,15.24231,9.55,1
1.6632316726599465e-08,9.6375,0.03852951115165981,5.13772,0.994,-4.46758,3.69352,3.16982,10.0,15.88977,16.37008,15.24766,9.55,1
2.05302045902431e-08,9.6375,0.03852951115165981,5.16168,0.996,-4.46979,3.69354,3.16878,10.0,15.89518,16.37544,15.2531,9.55,1
2.024613338620269e-08,9.6375,0.03852951115165981,5.18563,0.998,-4.47204,3.69355,3.1677,10.0,15.9007,16.38095,15.25864,9.55,1
1.996733227283692e-08,9.6375,0.03852951115165981,5.20958,1.0,-4.47434,3.69356,3.1666,10.0,15.90634,16.38658,15.26427,9.55,1
1.969367886608408e-08,9.6375,0.03852951115165981,5.23353,1.002,-4.47666,3.69356,3.16547,10.0,15.91206,16.3923,15.26998,9.55,1
1.556129585994449e-08,9.6375,0.03852951115165981,5.25749,1.004,-4.47906,3.69355,3.16428,10.0,15.91797,16.39826,15.27584,9.55,1
1.9213697291849694e-08,9.6375,0.03852951115165981,5.28144,1.006,-4.48151,3.69352,3.16305,10.0,15.92399,16.40435,15.28181,9.55,1
1.895383497043226e-08,9.6375,0.03852951115165981,5.30539,1.008,-4.48399,3.69349,3.1618,10.0,15.93013,16.41058,15.28787,9.55,1
1.8698685454080516e-08,9.6375,0.03852951115165981,5.32934,1.01,-4.48656,3.69345,3.16047,10.0,15.93648,16.41706,15.29411,9.55,1
1.8448141744033532e-08,9.6375,0.03852951115165981,5.35329,1.012,-4.48915,3.69339,3.15912,10.0,15.94291,16.42363,15.30042,9.55,1
1.458115050556045e-08,9.6375,0.03852951115165981,5.37725,1.014,-4.4918,3.69333,3.15774,10.0,15.94947,16.43035,15.30684,9.55,1
1.8008439262177187e-08,9.6375,0.03852951115165981,5.4012,1.016,-4.4945,3.69326,3.1563,10.0,15.95618,16.43726,15.31338,9.55,1
1.7770247026047215e-08,9.6375,0.03852951115165981,5.42515,1.018,-4.49725,3.69318,3.15482,10.0,15.96303,16.44432,15.32005,9.55,1
1.753627979940747e-08,9.6375,0.03852951115165981,5.4491,1.02,-4.50005,3.69308,3.1533,10.0,15.97001,16.45155,15.32683,9.55,1
1.7306443753963265e-08,9.6375,0.03852951115165981,5.47305,1.022,-4.5029,3.69298,3.15174,10.0,15.97712,16.45892,15.33371,9.55,1
1.368239083744435e-08,9.6375,0.03852951115165981,5.49701,1.024,-4.50581,3.69287,3.15014,10.0,15.98438,16.46647,15.34072,9.55,1
